									landmark	id	x	y	id	x	y
178	-6.226323	-12.890137	5.462725	278647	272424	0.072225	25.276211	-2.470904	2	4	-2.848422	6.808555	5	-0.338403	6.054226
178.2	-6.162726	-12.958357	5.49954	278972	272707	-0.00608	25.21362	-2.463693	2	4	-2.975485	6.627878	5	-0.268138	5.778088
178.4	-6.092098	-13.028738	5.508306	279302	273027	-0.083968	25.15051	-2.457622	2	4	-3.213125	6.984539	5	-0.098595	5.714561
178.6	-6.019431	-13.099893	5.495157	279626	273366	-0.161502	25.086966	-2.452482	2	4	-3.06177	6.931188	5	-0.528691	5.737323
178.8	-5.943919	-13.175803	5.467108	279959	273731	-0.238733	25.023053	-2.448105	2	4	-3.096057	6.604488	5	-0.161771	5.682612
179	-5.87582	-13.248214	5.477626	280289	274049	-0.315705	24.958826	-2.444355	2	4	-3.332258	7.283534	5	-0.198122	5.067184
179.2	-5.809195	-13.317581	5.506553	280619	274346	-0.392452	24.894332	-2.441119	2	4	-3.262126	7.322478	5	-0.679834	5.073975
179.4	-5.736434	-13.389078	5.488145	280941	274689	-0.469004	24.829605	-2.438307	2	4	-2.846592	7.422482	5	-0.369669	5.427271
179.6	-5.668439	-13.458397	5.501293	281265	274998	-0.545384	24.764677	-2.435839	2	4	-3.246471	7.602341	5	-0.119531	5.270941
179.8	-5.59932	-13.527033	5.517948	281592	275306	-0.621614	24.699571	-2.433652	2	4	-3.177323	7.701554	5	-0.232223	5.061251
180	-5.525638	-13.597802	5.514442	281923	275641	-0.697709	24.634308	-2.431691	2	4	-3.062793	7.482182	5	-0.046107	4.926557
180.2	-5.452646	-13.668403	5.517948	282256	275970	-0.773682	24.568902	-2.429909	2	4	-2.966667	7.990451	5	-0.150376	5.101356
180.4	-5.377194	-13.740872	5.498664	282586	276322	-0.849542	24.503366	-2.428265	2	4	-3.275365	7.843504	5	-0.248582	4.765741
180.6	-5.307604	-13.81034	5.506553	282911	276638	-0.925298	24.437709	-2.426724	2	4	-2.778137	7.98752	5	-0.399453	4.741998
180.8	-5.232326	-13.884309	5.478503	283239	276998	-1.000956	24.371938	-2.425253	2	4	-3.477951	7.78878	5	-0.674066	4.617744
181	-5.161067	-13.958371	5.457465	283562	277345	-1.076517	24.306058	-2.423822	2	4	-3.109784	8.098322	5	-0.039203	4.613856
181.2	-5.094086	-14.030984	5.459218	283885	277666	-1.151985	24.24007	-2.422399	2	4	-3.102556	7.919423	5	-0.396349	4.312853
181.4	-5.026456	-14.104043	5.458342	284209	277991	-1.227358	24.173974	-2.420951	2	4	-2.93079	8.23664	5	-0.279765	4.479354
181.6	-4.954935	-14.181441	5.431169	284537	278350	-1.302634	24.107766	-2.41944	2	4	-3.177325	8.537754	5	-0.583311	4.159374
181.8	-4.885543	-14.260755	5.416267	284872	278702	-1.377805	24.041441	-2.417817	2	4	-3.028629	8.657753	5	-0.465178	4.189973
182	-4.821907	-14.335714	5.425909	285198	279017	-1.452863	23.974987	-2.416014	2	4	-2.832359	8.578039	5	-0.330582	3.694816
182.2	-4.759961	-14.407273	5.451329	285521	279311	-1.524032	23.911726	-2.413854	2	4	-3.080963	8.426409	5	-0.31667	3.474326
182.4	-4.693013	-14.480749	5.475873	285859	279621	-1.597792	23.845459	-2.402212	2	4	-2.990043	8.618418	5	-0.379752	4.22027
182.6	-4.626403	-14.550344	5.510936	286193	279915	-1.671122	23.777118	-2.380614	2	4	-2.810119	9.208747	5	-0.420413	3.6144
182.8	-4.555307	-14.619594	5.529343	286527	280228	-1.743062	23.707313	-2.362254	2	4	3.281418	9.506568	5	-0.426449	3.389777
183	-4.483396	-14.687104	5.540739	286855	280543	-1.813825	23.636314	-2.347083	2	4	3.024711	9.052677	5	-0.637402	3.692235
183.2	-4.40846	-14.755865	5.538109	287185	280876	-1.883601	23.564341	-2.334515	2	4	3.341749	9.33176	5	-0.602151	3.675234
183.4	-4.333479	-14.825031	5.547751	287523	281203	-1.952547	23.491572	-2.324072	2	4	3.367762	9.472763	5	-0.477292	3.320495
183.6	-4.254308	-14.89666	5.523207	287857	281565	-2.020795	23.418146	-2.315352	2	4	2.940715	9.451234	5	-0.413497	3.42246
183.8	-4.18626	-14.961334	5.55827	288183	281851	-2.088453	23.344175	-2.308044	2	4	3.054704	9.656871	5	-0.409598	3.036205
184	-4.112426	-15.026736	5.562653	288507	282170	-2.155613	23.269752	-2.301895	2	4	3.031161	9.646275	5	-0.891076	3.046332
184.2	-4.036808	-15.09313	5.557393	288832	282501	-2.222351	23.194948	-2.296696	2	4	2.606729	9.679168	5	-0.609469	3.212415
184.6	-3.882388	-15.226914	5.560899	289500	283165	-2.354798	23.044429	-2.288483	2	4	3.364089	9.831145	5	-0.59226	3.07897
184.8	-3.812295	-15.288674	5.591579	289822	283452	-2.420601	22.968802	-2.28522	1	5	-0.579098	2.988204			
185	-3.733016	-15.35432	5.58369	290153	283792	-2.486174	22.892973	-2.282387	1	5	-0.712019	3.066109			
185.2	-3.656253	-15.418911	5.578431	290477	284122	-2.551545	22.816971	-2.279905	1	5	-1.134862	2.572976			
185.4	-3.57983	-15.483904	5.569665	290799	284454	-2.616738	22.740816	-2.277709	1	5	-0.755943	2.724837			
185.6	-3.50514	-15.548561	5.574924	291124	284773	-2.681773	22.664526	-2.275743	1	5	-0.679914	2.671175			
185.8	-3.4258	-15.616517	5.549504	291450	285128	-2.746665	22.588114	-2.27396	1	5	-0.819499	2.337472			
186	-3.350606	-15.68431	5.545998	291778	285460	-2.811426	22.511591	-2.27232	1	5	-1.08339	2.461009			
186.4	-3.203892	-15.818465	5.542492	292424	286110	-2.940591	22.358243	-2.269327	1	5	-1.121643	2.392241			
186.6	-3.13008	-15.885955	5.540739	292749	286437	-3.005006	22.281428	-2.267912	1	5	-1.329788	2.27257			
187	-2.97888	-16.02833	5.507429	293407	287133	-3.133511	22.127526	-2.265089	1	5	-1.267928	2.630464			
187.2	-2.907698	-16.098152	5.50217	293729	287461	-3.197598	22.050437	-2.263614	1	5	-1.347749	1.772768			
187.4	-2.837212	-16.168023	5.510059	294057	287780	-3.261567	21.973251	-2.262039	1	5	-1.061773	2.21927			
187.6	-2.760138	-16.243228	5.466231	294383	288156	-3.325408	21.895959	-2.260302	1	5	-1.564323	1.726079			
187.8	-2.691788	-16.316034	5.460095	294705	288485	-3.388373	21.819436	-2.258294	1	5	-1.113158	1.900962			
188	-2.62785	-16.384983	5.503047	295036	288767	-3.451624	21.74176	-2.246764	1	5	-1.32069	2.139102			
188.2	-2.557193	-16.4549	5.539862	295381	289070	-3.513484	21.662887	-2.225024	1	5	-1.189157	1.985722			
188.4	-2.48322	-16.522896	5.554764	295717	289389	-3.573732	21.582773	-2.206532	1	5	-1.66943	1.97028			
188.6	-2.407556	-16.590395	5.569665	296056	289711	-3.632623	21.501654	-2.191257	1	5	-1.445319	2.078088			
188.8	-2.333098	-16.654851	5.594209	296391	290018	-3.69038	21.419722	-2.178607	1	5	-1.836225	2.059888			
189	-2.251633	-16.721947	5.585443	296730	290367	-3.747187	21.337128	-2.1681	1	5	-1.899774	2.168977			
189.2	-2.174639	-16.786501	5.602098	297067	290685	-3.803198	21.25399	-2.159331	1	5	-1.853358	2.046957			
189.4	-2.097415	-16.849088	5.612617	297397	291003	-3.858539	21.170404	-2.151985	1	5	-1.845912	1.770941			
189.8	-1.935162	-16.978018	5.599468	298065	291686	-3.967612	21.002177	-2.140587	1	5	-1.587812	1.985855			
190	-1.858936	-17.04013	5.589826	298380	292012	-4.021502	20.917646	-2.136147	1	5	-2.114085	2.168127			
190.2	-1.780126	-17.105621	5.589826	298714	292346	-4.075044	20.832894	-2.13235	1	5	-2.183455	2.262179			
190.4	-1.704265	-17.168661	5.594209	299038	292665	-4.128286	20.747954	-2.12908	1	5	-2.088163	2.126232			
190.6	-1.628603	-17.230977	5.621382	299373	292969	-4.181269	20.662851	-2.126244	1	5	-2.116946	2.25959			
190.8	-1.550065	-17.292158	5.631024	299703	293288	-4.234026	20.577608	-2.123762	1	5	-2.026728	2.408346			
191	-1.470331	-17.353044	5.632777	300031	293614	-4.286583	20.492241	-2.121568	1	5	-2.475085	1.974495			
191.2	-1.393055	-17.41184	5.640666	300352	293926	-4.338964	20.406766	-2.119607	1	5	-2.126227	2.373006			
191.4	-1.315562	-17.469841	5.660827	300679	294230	-4.391184	20.321192	-2.117831	1	5	-2.387975	2.449963			
191.6	-1.233676	-17.528592	5.651185	301002	294564	-4.443259	20.23553	-2.116199	1	5	-2.377875	2.808872			
191.8	-1.153598	-17.587224	5.662581	301332	294881	-4.495199	20.149786	-2.114677	1	5	-2.241343	2.481834			
192	-1.074478	-17.64378	5.676605	301657	295190	-4.547011	20.063965	-2.113231	1	5	-2.270414	2.505602			
192.2	-0.99407	-17.699571	5.685371	301981	295504	-4.598702	19.97807	-2.111831	1	5	-2.550833	2.749422			
192.4	-0.909879	-17.756899	5.681865	302311	295838	-4.650273	19.892103	-2.110448	2	5	-2.578079	2.673771	6	0.007693	9.7484
192.8	-0.743155	-17.868787	5.679235	302964	296494	-4.753054	19.719954	-2.107606	2	5	-1.98969	3.271198	6	0.078741	9.850174
193	-0.661463	-17.92515	5.69063	303294	296811	-4.804254	19.633767	-2.106069	2	5	-2.521881	3.102817	6	-0.019065	9.82582
193.2	-0.573536	-17.984348	5.677482	303632	297164	-4.855316	19.547497	-2.104383	2	5	-2.175044	3.129359	6	-0.112231	9.40269
193.4	-0.491439	-18.041204	5.694137	303967	297480	-4.906223	19.461136	-2.102463	2	5	-2.348108	3.267442	6	-0.129597	9.743931
193.6	-0.415294	-18.092082	5.677482	304256	297788	-4.952184	19.382787	-2.100034	2	5	-2.189276	2.962447	6	-0.219892	9.220001
193.8	-0.344547	-18.141078	5.715174	304558	298047	-4.998377	19.302981	-2.088081	2	5	-2.626281	3.334827	6	-0.029197	9.472514
194	-0.257134	-18.196862	5.722187	304900	298381	-5.046988	19.215319	-2.066148	2	5	-2.890571	3.262996	6	0.069413	9.127749
194.2	-0.174007	-18.249094	5.750237	305236	298685	-5.093794	19.126678	-2.047483	2	5	-2.439574	3.153676	6	-0.134802	9.194331
194.4	-0.086805	-18.300533	5.762508	305573	299008	-5.139087	19.037253	-2.032051	2	5	-2.705432	3.598119	6	-0.230031	9.134203
194.6	0.001687	-18.35128	5.770397	305910	299336	-5.183119	18.947198	-2.01926	2	5	-2.918785	3.799672	6	-0.053841	8.54809
194.8	0.087635	-18.399671	5.78004	306237	299652	-5.226095	18.856633	-2.008625	2	5	-2.617815	3.511609	6	0.273169	8.988054
195	0.174181	-18.447305	5.788805	306564	299969	-5.268187	18.765653	-1.999739	2	5	-3.040271	4.170046	6	-0.120166	8.876664
195.2	0.256279	-18.491558	5.816855	306884	300257	-5.309537	18.674333	-1.992286	2	5	-2.422491	4.063603	6	-0.107874	8.275235
195.6	0.436478	-18.579418	5.830004	307545	300903	-5.390452	18.490893	-1.9807	2	5	-2.610156	4.406334	6	-0.361265	8.451324
195.8	0.530949	-18.625424	5.809843	307876	301257	-5.430193	18.39886	-1.976175	2	5	-2.687428	4.513764	6	-0.0412	8.411769
196	0.619421	-18.670737	5.816855	308204	301577	-5.469547	18.30666	-1.972299	2	5	-3.030547	4.329459	6	-0.134418	8.094946
196.2	0.708073	-18.715361	5.814225	308526	301902	-5.508569	18.214318	-1.968955	2	5	-2.876797	4.685368	6	0.508979	8.042779
196.4	0.796196	-18.760009	5.815979	308849	302223	-5.547302	18.121855	-1.966047	2	5	-2.860765	4.943782	6	0.3934	8.457941
196.6	0.88289	-18.803743	5.853671	309187	302518	-5.585783	18.029287	-1.963497	2	5	-2.656623	4.721862	6	-0.054472	8.049996
196.8	0.973682	-18.845328	5.8563	309514	302842	-5.624041	17.936626	-1.961236	2	5	-2.655882	4.604697	6	-0.223664	8.166882
197.2	1.155826	-18.929472	5.858053	310169	303495	-5.699981	17.751067	-1.957367	2	5	-2.755731	5.121946	6	0.20147	7.583159
197.4	1.251131	-18.972621	5.82825	310493	303853	-5.737697	17.658183	-1.955669	2	5	-2.956242	4.881375	6	0.062086	7.481728
197.6	1.334222	-19.013265	5.883474	310826	304123	-5.77526	17.565238	-1.954076	2	5	-2.660797	5.559917	6	-0.309961	6.843748
197.8	1.428756	-19.053201	5.880844	311159	304459	-5.812679	17.472235	-1.952556	2	5	-2.676755	5.252539	6	-0.161806	7.109913
198	1.519938	-19.092004	5.88961	311487	304777	-5.849958	17.379175	-1.951076	2	5	-3.064616	5.468037	6	-0.331902	7.53568
198.2	1.613015	-19.130654	5.893992	311818	305103	-5.887099	17.286061	-1.949604	2	5	-2.752101	5.320259	6	-0.040803	6.975058
198.4	1.701009	-19.166741	5.925549	312146	305395	-5.924103	17.192891	-1.948104	2	5	-2.86409	5.712754	6	-0.575787	6.853682
198.6	1.795128	-19.201914	5.910647	312465	305731	-5.960963	17.099665	-1.946536	2	5	-2.500468	5.616616	6	-0.012319	7.110242
198.8	1.889711	-19.238876	5.907141	312794	306064	-5.997672	17.006379	-1.944846	2	5	-2.997206	5.611121	6	0.123918	6.731355
199	1.983594	-19.275944	5.91766	313129	306387	-6.034214	16.913028	-1.94296	2	5	-2.568263	5.952181	6	0.071179	6.786231
199.2	2.078578	-19.312297	5.888733	313444	306735	-6.067899	16.826451	-1.940655	2	5	-2.849489	5.508909	6	0.312468	7.031904
199.6	2.262671	-19.388155	5.908017	314104	307373	-6.136834	16.641246	-1.907522	2	5	-3.112869	6.105422	6	-0.240296	6.096243
199.8	2.358014	-19.425703	5.904511	314436	307709	-6.169077	16.546333	-1.889391	2	5	-2.913257	6.307014	6	-0.050323	6.41385
200	2.452084	-19.463132	5.91503	314772	308033	-6.199749	16.450899	-1.874407	2	5	-3.209763	6.142429	6	-0.151919	6.644956
200.2	2.549405	-19.500673	5.902758	315105	308380	-6.229114	16.355053	-1.861987	2	5	-2.7818	6.688516	6	-0.087146	6.29748
200.4	2.644976	-19.538892	5.914153	315447	308709	-6.257391	16.25888	-1.851663	2	5	-3.080011	6.532173	6	-0.072366	5.87594
200.6	2.736113	-19.574139	5.93782	315779	309014	-6.284757	16.162442	-1.843038	2	5	-3.006238	6.597169	6	0.197977	5.926041
200.8	2.832965	-19.608985	5.931685	316111	309353	-6.311359	16.06579	-1.835806	2	5	-3.114422	6.429181	6	-0.248245	5.83201
201	2.922977	-19.641995	5.972883	316447	309642	-6.337318	15.968963	-1.829719	2	5	-3.168894	6.497396	6	-0.217274	5.467608
201.2	3.017485	-19.6723	5.982525	316776	309960	-6.362734	15.871991	-1.824568	2	5	-3.124886	7.186037	6	0.059294	5.326913
201.4	3.116677	-19.703056	5.958858	317101	310312	-6.387687	15.774899	-1.820181	2	5	-2.727979	7.309016	6	-0.580866	5.955115
201.6	3.208425	-19.733901	5.982525	317430	310614	-6.412245	15.677706	-1.816424	2	5	-2.893099	6.944466	6	-0.253465	5.309097
201.8	3.303075	-19.763248	5.989538	317757	310933	-6.436463	15.580427	-1.813184	2	5	-3.150694	6.923751	6	-0.166937	5.67518
202	3.396754	-19.791576	6.005316	318085	311243	-6.460387	15.483076	-1.810369	2	5	-2.854832	7.094205	6	-0.074383	5.249225
202.2	3.49072	-19.81838	6.025477	318415	311550	-6.484053	15.385661	-1.8079	2	5	-3.067765	7.273798	6	-0.303346	5.425661
202.4	3.589064	-19.8443	6.012328	318739	311889	-6.507493	15.288191	-1.805713	2	5	-2.964391	7.821394	6	-0.229806	4.872856
202.6	3.690459	-19.872456	5.989538	319069	312245	-6.530731	15.190673	-1.803753	2	5	-2.994189	7.723596	6	-0.326748	4.818503
202.8	3.788983	-19.902248	5.976389	319397	312588	-6.553787	15.093112	-1.801973	2	5	-3.016758	7.557539	6	-0.291194	4.616593
203	3.88389	-19.932315	5.984278	319726	312908	-6.576676	14.995511	-1.800332	2	5	-3.299296	7.739325	6	-0.203356	4.654748
203.2	3.981963	-19.962535	5.978142	320057	313246	-6.599409	14.897874	-1.798795	2	5	-3.105056	7.92434	6	0.110639	4.45757
203.4	4.074727	-19.991744	5.99918	320386	313551	-6.621997	14.800203	-1.79733	2	5	-3.208094	7.772756	6	-0.443896	4.647825
203.6	4.170147	-20.019596	6.013205	320718	313867	-6.644443	14.7025	-1.795905	2	5	-3.051125	8.235917	6	-0.540036	4.434777
203.8	4.268166	-20.046722	6.003563	321044	314204	-6.666751	14.604765	-1.79449	2	5	-3.324181	8.749841	6	-0.324965	4.14323
204	4.357515	-20.072378	6.038625	321367	314487	-6.688919	14.506998	-1.793053	2	5	-3.0431	8.52577	6	-0.180763	4.503031
204.2	4.45887	-20.097672	6.025477	321700	314835	-6.710944	14.409198	-1.791555	2	5	-2.610968	8.36534	6	-0.341365	4.484584
204.4	4.559885	-20.124296	6.010575	322032	315184	-6.732817	14.311365	-1.789949	2	5	-3.061535	8.556947	6	-0.602668	4.043164
204.6	4.6599	-20.152257	5.99918	322364	315529	-6.754524	14.213495	-1.78817	2	5	-3.067559	8.648079	6	-0.83563	4.163876
204.8	4.755026	-20.180024	5.992167	322683	315856	-6.775213	14.119359	-1.78606	2	5	-3.184491	8.743221	6	-0.516856	4.044154
205.2	4.951287	-20.239558	6.005316	323359	316517	-6.815297	13.923566	-1.752809	2	5	-3.462532	9.003506	6	-0.50757	3.412611
205.4	5.049236	-20.267498	6.015834	323697	316843	-6.832515	13.824816	-1.734401	2	5	3.510016	9.151822	6	0.039122	3.746038
205.6	5.147326	-20.294365	6.023723	324033	317170	-6.848076	13.725789	-1.719191	2	5	3.487648	8.826159	6	-0.462484	3.743028
205.8	5.239249	-20.318766	6.057033	324362	317461	-6.862262	13.626555	-1.706593	2	5	2.917147	9.248504	6	-0.586006	3.52007
206	5.339558	-20.341846	6.047391	324692	317802	-6.875305	13.527163	-1.696126	2	5	2.957145	9.075495	6	-0.322949	3.52045
206.2	5.441579	-20.366358	6.036872	325028	318150	-6.887396	13.42765	-1.687388	2	5	2.894899	9.495889	6	-0.637995	3.165508
206.4	5.540957	-20.391343	6.036872	325362	318484	-6.898689	13.328042	-1.680065	2	5	3.28976	9.660087	6	-0.671052	3.204987
206.6	5.639144	-20.416029	6.026353	325686	318820	-6.909311	13.22836	-1.673906	2	5	2.864119	9.326189	6	-0.895505	3.462162
206.8	5.736472	-20.441591	6.021094	326011	319151	-6.919367	13.128618	-1.668698	2	5	3.306625	9.650734	6	-0.696998	2.982513
207	5.834554	-20.467902	6.015834	326339	319485	-6.928943	13.028829	-1.664267	2	5	3.221014	9.432767	6	-1.028019	2.995744
207.2	5.932496	-20.49473	6.001809	326662	319824	-6.938109	12.929001	-1.660475	2	5	3.337589	9.859246	6	-0.596105	3.239771
207.4	6.024304	-20.521266	6.041255	326996	320113	-6.946923	12.829142	-1.657209	1	6	-0.850753	3.281996			
207.6	6.125726	-20.546294	6.026353	327328	320462	-6.955432	12.729255	-1.654375	1	6	-0.681796	2.747357			
207.8	6.224687	-20.572284	6.016711	327656	320801	-6.963676	12.629347	-1.651892	1	6	-0.753547	2.847114			
208	6.321172	-20.598621	6.02723	327988	321121	-6.971686	12.529419	-1.649696	1	6	-0.849668	2.744292			
208.2	6.416891	-20.62367	6.05265	328325	321429	-6.979489	12.429475	-1.647732	1	6	-0.754476	2.397136			
208.4	6.512916	-20.646208	6.062292	328652	321745	-6.987105	12.329516	-1.645951	1	6	-0.778443	2.809414			
208.6	6.605862	-20.66708	6.110503	328990	322028	-6.99455	12.229544	-1.644314	1	6	-0.859858	2.548417			
209	6.804134	-20.699733	6.106997	329643	322685	-7.008974	12.029566	-1.641329	1	6	-1.222897	2.501534			
209.2	6.903507	-20.717425	6.10349	329970	323016	-7.015968	11.929561	-1.639919	1	6	-0.912751	2.311422			
209.4	7.002063	-20.735328	6.120145	330306	323333	-7.022822	11.829547	-1.638523	1	6	-1.27853	2.294477			
209.6	7.097271	-20.75099	6.145565	330635	323633	-7.029536	11.729524	-1.63711	1	6	-1.101844	2.392957			
209.8	7.198316	-20.764984	6.142936	330966	323967	-7.036106	11.62949	-1.635645	1	6	-0.879774	2.215119			
210	7.296286	-20.778816	6.143812	331289	324289	-7.042524	11.529447	-1.634083	1	6	-1.624481	2.198694			
210.4	7.485037	-20.800647	6.207801	331945	324872	-7.054849	11.32933	-1.630397	1	6	-1.698319	2.278335			
210.6	7.568249	-20.806932	6.249876	332241	325120	-7.060147	11.23876	-1.627893	1	6	-1.446671	1.920485			
210.8	7.658397	-20.809935	6.253382	332537	325412	-7.064856	11.149133	-1.61583	1	6	-1.525268	1.823265			
211	7.760054	-20.812966	6.282309	332885	325727	-7.068273	11.048953	-1.593999	1	6	-1.824434	1.863492			
211.2	7.862985	-20.813056	6.283185	333221	326062	-7.06965	10.948723	-1.575431	1	6	-1.625495	2.026692			
211.4	7.965761	-20.813056	6.286692	333558	326395	-7.069331	10.848481	-1.560076	1	6	-1.532602	2.086905			
211.6	8.067924	-20.812698	6.288445	333892	326727	-7.067608	10.748253	-1.547345	1	6	-2.182253	1.797177			
211.8	8.163336	-20.812196	6.33052	334227	327014	-7.064719	10.64805	-1.536758	1	6	-2.095399	2.065587			
212	8.260481	-20.807595	6.355063	334558	327317	-7.060859	10.54788	-1.527909	1	6	-1.868112	1.599996			
212.2	8.3659	-20.800004	6.32789	334887	327677	-7.056185	10.447743	-1.520486	1	6	-1.918744	1.984659			
212.4	8.461218	-20.79574	6.361199	335217	327969	-7.050828	10.347639	-1.514233	1	6	-2.127989	2.21335			
212.6	8.558788	-20.788113	6.380484	335547	328277	-7.044894	10.247568	-1.50894	1	6	-1.727609	2.075804			
212.8	8.661995	-20.778039	6.385743	335888	328612	-7.038469	10.147527	-1.504429	1	6	-2.164865	2.070452			
213	8.759501	-20.768004	6.407657	336220	328919	-7.031626	10.047513	-1.500562	1	6	-2.712413	2.365794			
213.2	8.861026	-20.755301	6.401521	336550	329256	-7.024423	9.947524	-1.497224	1	6	-2.139484	1.847836			
213.4	8.961256	-20.743385	6.399768	336878	329586	-7.016908	9.847558	-1.494322	1	6	-2.039291	2.131327			
213.6	9.060745	-20.731733	6.398891	337204	329913	-7.009121	9.747613	-1.491774	1	6	-2.381058	2.402672			
213.8	9.161159	-20.720063	6.392755	337530	330246	-7.001093	9.647687	-1.489514	1	6	-2.076444	2.205118			
214	9.26027	-20.70916	6.398015	337858	330568	-6.992852	9.547778	-1.487486	1	6	-2.225292	2.416119			
214.2	9.363893	-20.697208	6.37873	338187	330919	-6.984417	9.447884	-1.485642	1	6	-2.329904	2.545064			
214.4	9.462842	-20.687725	6.380484	338512	331242	-6.975806	9.348006	-1.483939	1	6	-2.092912	2.742011			
214.6	9.560705	-20.678173	6.398891	338843	331552	-6.967029	9.248143	-1.482341	1	6	-2.095259	2.438252			
214.8	9.66188	-20.666414	6.379607	339164	331895	-6.958097	9.148293	-1.480815	1	6	-2.46859	2.724502			
215	9.761431	-20.656785	6.376101	339488	332223	-6.949014	9.048456	-1.479326	1	6	-2.485706	3.111862			
215.2	9.861779	-20.647434	6.37873	339818	332550	-6.939783	8.948633	-1.477842	2	6	-2.356607	3.290424	7	-0.122968	9.594056
215.4	9.96653	-20.637395	6.359446	340150	332904	-6.930402	8.848825	-1.476329	2	6	-2.725868	2.937978	7	-0.002235	9.42429
215.6	10.068549	-20.6296	6.349804	340478	333243	-6.920867	8.74903	-1.474742	2	6	-2.648428	2.956982	7	0.07085	9.49809
215.8	10.165741	-20.623116	6.37873	340812	333544	-6.911168	8.649252	-1.473029	2	6	-2.388208	2.781399	7	0.507904	9.514907
216	10.261941	-20.613896	6.405027	341142	333844	-6.901287	8.549492	-1.47111	2	6	-2.280007	3.150449	7	-0.287835	9.603222
216.2	10.349948	-20.60312	6.438337	341450	334114	-6.892023	8.457912	-1.468743	2	6	-2.576902	3.613933	7	0.223866	9.330523
216.4	10.44755	-20.587854	6.43483	341770	334438	-6.881802	8.362273	-1.456894	2	6	-2.463713	3.134545	7	0.428301	8.904292
216.6	10.550663	-20.572097	6.429571	342107	334781	-6.869348	8.262812	-1.435604	2	6	-2.648244	3.417472	7	0.19033	8.901907
216.8	10.649761	-20.557486	6.453238	342447	335094	-6.854923	8.163615	-1.417535	2	6	-2.87906	4.180764	7	-0.20732	9.291225
217	10.748787	-20.540482	6.480411	342790	335406	-6.838867	8.064667	-1.4026	2	6	-2.862737	3.331	7	0.319513	9.182134
217.2	10.846864	-20.520884	6.499696	343127	335721	-6.821464	7.965946	-1.390219	2	6	-2.421255	3.26686	7	-0.018455	8.71251
217.4	10.944395	-20.499431	6.498819	343452	336047	-6.802947	7.867427	-1.379925	2	6	-2.896805	3.596699	7	0.280017	8.829177
217.6	11.042394	-20.477965	6.509338	343785	336368	-6.7835	7.769086	-1.371324	2	6	-2.583648	3.929137	7	-0.081567	8.507253
217.8	11.138816	-20.45578	6.51898	344113	336685	-6.763278	7.670901	-1.36411	2	6	-2.666441	3.886345	7	-0.287859	8.603956
218	11.233827	-20.432952	6.542647	344445	336990	-6.742405	7.572851	-1.358037	2	6	-2.679473	4.10962	7	0.026478	8.369651
218.2	11.335239	-20.406033	6.532128	344781	337338	-6.720983	7.47492	-1.352896	2	6	-2.475308	4.407499	7	0.169216	8.297113
218.4	11.436037	-20.380408	6.511091	345108	337689	-6.699096	7.377091	-1.348518	2	6	-2.891346	4.189846	7	-0.001807	8.534984
218.6	11.52973	-20.358677	6.533005	345434	337990	-6.676811	7.279351	-1.344766	2	6	-2.909091	4.326017	7	-0.12259	8.019784
218.8	11.627236	-20.333799	6.534758	345763	338317	-6.654185	7.18169	-1.34153	2	6	-2.872318	4.526848	7	-0.124771	8.068678
219	11.726777	-20.308215	6.529499	346095	338655	-6.631264	7.084098	-1.338717	2	6	-2.951183	4.304647	7	-0.153701	7.853031
219.2	11.823476	-20.283903	6.531252	346421	338979	-6.608086	6.986566	-1.336249	2	6	-2.838006	4.917448	7	-0.02691	7.961898
219.4	11.920282	-20.259384	6.539141	346751	339300	-6.58468	6.889088	-1.334061	2	6	-2.910402	4.768607	7	0.287048	7.807134
219.6	12.017336	-20.233985	6.539141	347078	339627	-6.561073	6.791659	-1.332099	2	6	-2.763551	4.674652	7	0.323861	7.72788
219.8	12.116171	-20.20812	6.533882	347408	339963	-6.537283	6.694274	-1.330317	2	6	-3.053791	5.149872	7	0.588807	8.108074
220	12.215883	-20.182586	6.533005	347743	340299	-6.513327	6.596929	-1.328673	2	6	-2.666688	5.125524	7	-0.228131	7.403885
220.2	12.312199	-20.158011	6.548783	348076	340614	-6.489216	6.499624	-1.327132	2	6	-2.679765	4.980652	7	-0.419379	7.440476
220.4	12.414925	-20.130067	6.529499	348412	340972	-6.464958	6.402354	-1.325661	2	6	-2.687891	5.398399	7	0.229495	7.283664
220.6	12.509839	-20.106204	6.548783	348742	341280	-6.440559	6.30512	-1.324229	2	6	-2.297851	5.483958	7	0.136691	6.900506
220.8	12.605015	-20.080313	6.54966	349064	341601	-6.416021	6.20792	-1.322806	2	6	-2.81859	5.405837	7	-0.567457	6.940014
221	12.694545	-20.055875	6.576833	349382	341888	-6.391344	6.110756	-1.321358	2	6	-3.001168	5.357751	7	-0.095377	7.215398
221.2	12.79072	-20.026792	6.579463	349711	342214	-6.366524	6.013629	-1.319847	2	6	-2.950713	5.818531	7	-0.0643	6.836788
221.4	12.886965	-19.997412	6.584722	350042	342539	-6.341551	5.91654	-1.318224	2	6	-3.079842	5.658435	7	-0.292104	6.815824
221.8	13.073696	-19.935808	6.568944	350674	343189	-6.292351	5.727353	-1.314262	2	6	-2.667234	6.059801	7	-0.245173	6.47228
222	13.16995	-19.907529	6.561932	350997	343520	-6.266788	5.631543	-1.302619	2	6	-2.576757	5.998887	7	-0.047985	6.467717
